,tweets,sentiment
6396,"['could', 'believe', 'answer', 'outrage', 'right', 'hope', 'take', 'cleaner']",1
6397,"['press', 'deep', 'concern', 'suspension', 'please', 'reactivate', 'never', 'violate', 'role']",0
6398,"['easy', 'class', 'hard', 'bed']",0
6399,"['anything', 'everything']",1
6400,"['remind', 'twenty', 'plenty']",0
6401,"['well', 'stomach', 'cramp', 'make', 'spin', 'class', 'easy', 'body', 'hate', 'digest', 'porridge', 'much', 'weary', 'face']",0
6402,"['janice', 'griffith', 'snap', 'story', 'heart-eyes', 'with', 'smiling', 'face']",0
6403,"['term', 'security', 'queue', 'arrival']",0
6404,"['hungry', 'food']",0
6405,"['feel', 'like', 'burden', 'every', 'day', 'waste', 'know', 'get', 'get', 'discourage', 'wan', 'lay', 'around', 'face', 'upside-down']",0
6406,"['sickle', 'cell', 'right', 'background', 'could', 'jia', 'allergic', 'reaction', 'bite', 'bee', 'sting', 'among', 'others']",0
6407,"['feel', 'grim', 'nail']",0
6408,['rioter'],0
6409,"['pathetic', 'hat', 'nicole', 'cute', 'showman', 'get', 'one', 'confounded', 'face']",0
6410,"['cheerful', 'heart', 'good', 'medicine', 'break', 'spirit', 'sap', 'person', 'strength', 'proverb']",1
6411,"['want', 'attention']",0
6412,"['anyone', 'brave', 'last', 'min', 'longer', 'everyone', 'else']",1
6413,"['fun', 'watch', 'team', 'north', 'america', 'cheer', 'team', 'canada']",0
6414,"['side', 'chick', 'try', 'fuck', 'like', 'forget', 'wife']",0
6415,"['stay', 'jade', 'everyone']",0
6416,"['wake', 'scroll', 'social', 'medium', 'another', 'father', 'take', 'child']",0
6417,"['someone', 'kick', 'montanashay_']",0
6418,"['think', 'may']",1
6419,"['way', 'wear', 'smile', 'give', 'today']",1
6420,[],1
6421,"['world', 'drive', 'whoever', 'assess', 'tender-hearted', 'vulnerable', 'build', 'guard', 'invigorate', 'rag', 'self', 'defense', 'mechanism']",0
6422,"['american', 'hrc', 'maybe', 'see', 'world', 'get', 'rid', 'terror', 'save', 'country', 'get', 'dems']",1
6423,"['love', 'look', 'forward', 'much']",1
6424,"['incredible', 'nawaz', 'sharif', 'say', 'pakistan', 'victim', 'terrorism', 'talk', 'development', 'pak', 'incredible', 'control', 'laughter']",0
6425,"['jubilant', 'hear', 'word', 'probably', 'use', 'secret', 'heard', 'loud']",0
6426,"['drop', 'phone', 'sink', 'earlier', 'sound', 'everything', 'else', 'work', 'prepared', 'life', 'without', 'music', 'put', 'earphone']",0
6427,"['need', 'levity', 'hub', 'talk', 'kyle', 'new', 'solo', 'album', 'say', 'love', 'news', 'show', 'lola']",1
6428,"['literally', 'feel', 'happy', 'sam', 'heart-eyes', 'with', 'smiling', 'face']",0
6429,['unhappy'],0
6430,"['excited', 'watch']",0
6431,"['panic', 'gon']",0
6432,"['actually', 'offend', 'naming', 'fattening', 'sandwich', 'man', 'die', 'coronary', 'disease', 'likely', 'due', 'diet']",0
6433,"['bad', 'possible', 'decision', 'could', 'make', 'arrive', 'shock', 'service', 'poor', 'coverage']",0
6434,"['interest', 'animate', 'cnaa', 'pittsburgh', 'mississippi', 'sprightly', 'shiny', 'bba', 'level', 'peg', 'varsity', 'football', 'telly', 'sara']",1
6435,"['elinor', 'laugh', 'little', 'known', 'every', 'body', 'brilliant', 'cheerfulness', 'sweetmeat', 'fashion']",1
6436,"['great', 'easy', 'amaze', 'nervousness', 'turn', 'adrenaline', 'have', 'concert', 'soloist', 'joy', 'face', 'tears', 'of', 'with']",0
6437,"['bless', 'mourn', 'comfort']",1
6438,"['important', 'thing', 'need', 'accomplish', 'today']",1
6439,"['pleased', 'meet', 'obviously', 'know', 'offer', 'hand', 'shake']",0
6440,"['gon', 'street', 'party', 'lot', 'leave', 'spontaneous', 'rejoicing', 'clown']",1
6441,"['ever', 'compare', 'scrubs', 'ben', 'shake', 'whole', 'throw']",0
6442,"['vice', 'president', 'sarwar', 'danish', 'slam', 'breed', 'una', 'address']",0
6443,"['watch', 'amaze', 'live', 'broadcast']",1
6444,"['sorry', 'guy', 'absolutely', 'idea', 'time', 'cam', 'tomorrow', 'keep', 'post']",0
6445,"['incredible', 'tho', 'think', 'film', 'war']",0
6446,"['think', 'need', 'experience', 'bit', 'madness', 'despair', 'stuff', 'make', 'human']",1
6447,"['watch', 'football', 'match', 'without', 'commentary', 'something', 'rejoice', 'find', 'transmission', 'city', 'match', 'like', 'today', 'joyful']",0
6448,"['sparkling', 'water', 'make', 'life', 'sparkly']",1
6449,"['feel', 'like', 'drown']",0
6450,"['woke', 'face', 'crying', 'loudly']",0
6451,"['feel', 'grim', 'ugly', 'atm']",0
6452,"['probably', 'person', 'likely', 'completely', 'understand', 'gobsmacked', 'learn', 'true']",0
6453,"['late', 'night', 'feeling']",0
6454,"['agree', 'awe', 'meet', 'beautiful', 'powerful', 'animal', 'heart-eyes', 'with', 'smiling', 'face']",0
6455,"['retitled', 'fill', 'house', 'old', 'trash', 'repaint']",0
6456,"['though', 'want', 'offend', 'american']",0
6457,"['today', 'afghanistan', 'tell', 'terrorism', 'plan', 'whaaaooo']",0
6458,"['see', 'double', 'tire', 'always', 'grudge', 'get', 'phone', 'night', 'eyes', 'with', 'rolling', 'face']",0
6459,"['candice', 'pout', 'gon', 'take', 'someone', 'eye', 'mate']",0
6460,"['man', 'utd', 'shamble', 'horrific', 'face', 'crying', 'loudly']",0
6461,"['people', 'country', 'million', 'ruin', 'whole', 'country', 'people']",0
6462,"['never', 'call', 'sober']",0
6463,"['bloody', 'park', 'ticket', 'money', 'wings', 'face', 'unamused', 'with']",0
6464,"['radio', 'tell', 'lady', 'gaga', 'country', 'like', 'beatles', 'decide', 'opera', 'sing', 'final', 'album']",0
6465,"['nice', 'see', 'balotelli', 'back', 'best', 'good', 'player', 'lose', 'way', 'bit']",0
6466,"['terrific', 'university', 'unique', 'university', 'athabasca', 'university', 'become', 'part', 'head', 'part', 'heart', 'peter', 'mackinnon']",1
6467,"['talk', 'last', 'week', 'outside', 'appearance', 'dread', 'lock', 'affect', 'ability', 'work']",0
6468,"['blame', 'broken', 'madden', 'year']",0
6469,"['focal', 'point', 'war', 'lie', 'need', 'address']",1
6470,"['momma', 'bad', 'tony', 'soprano', 'momma']",0
6471,"['course', 'happy', 'mental', 'sad', 'gloomy', 'one']",1
6472,"['least', 'willing', 'discus', 'well', 'keep', 'insult', 'light', 'occasional', 'levity', 'creative', 'ing']",1
6473,"['get', 'good', 'look', 'shy', 'make', 'eye', 'contact']",0
6474,"['still', 'bitter', 'last', 'night', 'lad', 'joy', 'face', 'tears', 'of', 'with']",0
6475,"['dreadful', 'first', 'half', 'mention', 'ashford', 'would', 'get', 'end', 'couple', 'ball']",0
6476,"['ill', 'say', 'black', 'man', 'afraid', 'leave', 'house', 'move', 'violation']",0
6477,"['yeah', 'playing', 'well']",1
6478,"['look', 'forward', 'play', 'soon', 'possible']",1
6479,"['thank', 'unfailingly', 'bring', 'much', 'joy', 'life', 'incredibly', 'talented', 'maker', 'mirth']",0
6480,"['need', 'stop', 'second', 'guess', 'first', 'think']",1
6481,"['let', 'panic', 'beat', 'atop', 'division', 'come', 'home', 'cleveland', 'like', 'division', 'win']",1
6482,"['geo', 'capable', 'cheering', 'heart', 'red']",0
6483,"['see', 'sailed', 'mar', 'rag', 'liberal', 'doubt', 'would', 'say', 'thing']",0
6484,"['right', 'san', 'jose', 'offend', 'right', 'dave', 'walk', 'something', 'next', 'time']",0
6485,"['snapshot', 'new', 'would', 'beg', 'differ']",0
6486,"['wait', 'hour', 'call', 'back', 'cancel', 'order', 'place', 'already', 'spending', 'hour', 'phone']",0
6487,['joke'],0
6488,"['act', 'group', 'begin', 'mon', 'october', 'week', 'contact', 'register']",0
6489,"['every', 'industry', 'somehow', 'people', 'forget', 'never', 'give']",1
6490,"['entire', 'team', 'coach', 'play', 'coach', 'scared', 'jumpstreet']",0
6491,"['wan', 'get', 'dance', 'everyone', 'bed', 'suck', 'everyone', 'wake', 'hushed', 'OK', 'hand', 'face']",0
6492,"['season', 'grey', 'anatomy', 'premiere', 'today', 'season']",0
6493,"['limited', 'edition', 'horror', 'candle', 'follow', 'late', 'news']",0
6494,"['rooney', 'dear', 'dear', 'fucking', 'dreadful', 'see-no-evil', 'ball', 'soccer', 'monkey']",0
6495,"['garbage', 'obviously', 'like', 'suck', 'still', 'grim', 'watch']",0
6496,"['roommate', 'turn', 'sink', 'foot', 'avoid', 'germ', 'guy', 'say', 'roommate', 'foot', 'girl', 'sorry', 'plc', 'help']",0
6497,"['get', 'comedic', 'relief', 'season', 'premiere', 'girl', 'need']",1
6498,"['destroy', 'usa', 'act', 'date', 'back', 'terrorism', 'treat']",0
6499,"['anger', 'rise', 'think', 'consequence']",1
6500,"['random', 'guess', 'potential', 'amelie', 'kenneth', 'rock', 'instead', 'maybe', 'optimism', 'lara', 'jean']",1
6501,"['understand', 'reason', 'country', 'cite', 'reason', 'take', 'attack', 'infidel']",0
6502,['feeling'],0
6503,"['head', 'home', 'cut', 'grass', 'heat', 'wan', 'eat', 'somewhere', 'air', 'condition']",0
6504,"['want', 'bad', 'service', 'use', 'service', 'anybody', 'well', 'complain', 'good', 'business']",0
6505,"['georgia', 'tech', 'secondary', 'soft', 'marshmallow']",0
6506,"['quick', 'slow', 'slow']",1
6507,"['top', 'seed', 'johnson', 'chase', 'double', 'delight', 'tour', 'championship']",0
6508,"['give', 'rise', 'eternal', 'home', 'rico', 'thing', 'immolation', 'succeed', 'mother', 'country', 'exhilaration']",0
6509,"['gain', 'tremendous', 'amount', 'respect', 'past', 'couple', 'year']",1
6510,"['mean', 'guess', 'mean', 'one', 'treat', 'like', 'playful', 'want', 'support', 'young', 'without', 'date', '___']",0
6511,"['boy', 'dint', 'know', 'game', 'game', 'life', 'death', 'well', 'chose', 'know', 'side', 'wrath', 'come', 'upon', 'steam', 'face', 'with', 'from', 'nose']",0
6512,"['love', 'look', 'old', 'status', 'casebook', 'one', 'four', 'year', 'ago', 'day', 'many', 'opinion']",0
6513,"['mao', 'person', 'must', 'hate', 'bad', 'talk', 'shit', 'behind', 'anonymous', 'account']",0
6514,"['like', 'optimism']",1
6515,"['brown', 'nose', 'listened', 'lot', 'housing', 'minister', 'impress']",1
6516,"['halloween', 'party', 'come', 'soon']",1
6517,"['ask', 'every', 'day', 'nam', 'rule', 'fear', 'hatred', 'rule', 'love', 'sacred']",1
6518,"['dread', 'math', 'sleeping', 'face']",0
6519,[],0
6520,"['mess', 'mind', 'anticipate', 'next', 'episode']",0
6521,"['provide', 'customer', 'equipment', 'deliver', 'speed', 'internet', 'service', 'charge']",0
6522,"['serious', 'man', 'practice', 'religion', 'church', 'campaigning']",0
6523,"['hate', 'see', 'frown', 'rather', 'see', 'smile', 'sparkles', 'hearts', 'two']",1
6524,"['week', 'massacre', 'theatre', 'pert', 'first', 'one', 'think', 'require', 'subtitle']",0
6525,"['fear', 'future', 'mankind']",0
6526,"['wow', 'need', 'start', 'prob', 'gon', 'die']",0
6527,"['name', 'john', 'locke', 'tell']",0
6528,"['season', 'penny', 'dreadful', 'netflix', 'well', 'afternoon', 'fill']",0
6529,"['know', 'people', 'binge', 'watch', 'horror', 'film', 'alone', 'cold', 'sweat', 'face', 'mouth', 'with', '&', 'open']",0
6530,"['follow', 'whether', 'ever', 'talk', 'hope', 'joyous', 'life', 'goodbye']",1
6531,"['alcohol', 'sadly', 'flare', 'specific', 'circumstance', 'need', 'careful']",0
6532,"['way', 'get', 'hold', 'eyes', 'with', 'smiling', 'face']",0
6533,"['multitasking', 'may', 'induce', 'seed', 'mine', 'sleep']",0
6534,"['terrible', 'thing', 'accuse', 'scott', 'bail']",0
6535,"['want', 'smoky', 'cloud', 'laughter', 'swim', 'forever']",1
6536,"['nigra', 'even', 'look', 'real', 'family', 'joy', 'rolling', 'face', 'tears', 'with', 'of', 'eyes']",0
6537,"['try', 'take', 'lose', 'broken', 'make', 'right']",1
6538,"['razor', 'wit', 'sparkle', 'personality']",0
6539,"['omg', 'outside', 'make', 'beat', 'garageband', 'little', 'bird', 'decide', 'chirp', 'along']",0
6540,"['far', 'safe', 'staid', 'find', 'horribly', 'ott', 'time', 'everyone', 'seem', 'try', 'little', 'hard']",0
6541,"['prepared', 'far', 'know', 'dull', 'reply', 'still', 'survivors', 'member', 'like', 'say']",0
6542,"['wait', 'hear', 'say', 'brilliant', 'hawk', 'rich', 'poor', 'taste']",0
6543,"['tomorrow', 'day', 'cut', 'dye', 'hair', 'face', 'flushed']",1
6544,"['interest', 'one', 'dessert', 'next', 'thing', 'know', 'pin', 'make', 'different', 'visually', 'please', 'mouth', 'water', 'never', 'gon', 'make', 'sweet']",1
6545,"['son', 'son', 'son', 'warn', 'let', 'son', 'discourage']",1
6546,"['transition', 'new', 'job', 'hard', 'nothing', 'joyful', 'memory', 'previous', 'one', 'thanks', 'change', 'life', 'heart', 'red']",1
6547,"['find', 'way', 'top']",1
6548,"['lose', 'friend']",0
6549,"['lol', 'reminder', 'birthday', 'approach', 'bad', 'considers', 'acknowledge', 'existence', 'affront']",0
6550,"['yesyesyes', 'like', 'closest', 'character', 'similar', 'blaine', 'optimism', 'ability', 'crack', 'tough', 'character']",1
6551,"['pretty', 'excited', 'american', 'horror', 'story', 'tonight']",1
6552,"['make', 'thing', 'easy', 'compact', 'less', 'fiery', 'burden', 'weight', 'sexuality', 'one', 'release', 'transmutation']",1
6553,"['always', 'insensitive', 'whenever', 'grieve', 'idi']",0
6554,"['something', 'note', 'fact', 'mask', 'manufacturer', 'produce', 'smile', 'frowning']",1
6555,"['inner', 'conflict', 'happen', 'odds', 'honor', 'value', 'priority']",1
6556,"['inquiry', 'allege', 'abuse', 'troop', 'afghanistan', 'iraq', 'data', 'suggest', 'buoyant', 'post', 'credit', 'economy', 'make', 'front', 'page']",0
6557,"['adviser', 'top', 'say', 'take', 'list']",0
6558,"['cute', 'never', 'hear', 'elicits', 'speak', 'elegance']",1
6559,"['chris', 'williams', 'yard', 'shy', 'join', 'yard', 'club', 'bowman', 'walker', 'roosevelt', 'already']",1
6560,"['pessimism', 'want', 'get', 'another', 'week', 'rest', 'healing']",0
6561,"['tom', 'phillips', 'jovial', 'start', 'week', 'show', 'joe', 'strut', 'video', 'package', 'quite', 'juxtaposition']",1
6562,"['feel', 'like', 'lose', 'best', 'friend']",0
6563,"['need', 'learn', 'one', 'place', 'one', 'time', 'try', 'worry', 'everything']",0
6564,"['love', 'word', 'fret', 'much', 'heaven']",1
6565,"['bright', 'side', 'couture', 'hero', 'leafy', 'finally', 'get', 'ban']",0
6566,"['blood', 'boil']",0
6567,"['turn', 'frown', 'upside']",0
6568,"['lol', 'award', 'bomb', 'trophy']",0
6569,"['could', 'somebody', 'shoot', 'nit', 'could', 'videos', 'time', 'turn', 'many']",0
6570,"['believe', 'put', 'price', 'already', 'know', 'struggle', 'pay', 'bill', 'change', 'package']",0
6571,"['look', 'wood', 'goal', 'dont', 'think', 'first', 'chance', 'bad', 'miss', 'horrible', 'height', 'hit', 'hard', 'level', 'well', 'hit']",1
6572,"['pump', 'interview']",0
6573,"['yeah', 'never', 'show', 'part', 'session', 'plop', 'discord', 'pure', 'hilarity']",1
6574,"['bet', 'dat', 'dog', 'eat', 'name', 'brand', 'cheerio', 'cant', 'relate', 'eat', 'cheery']",0
6575,"['funny', 'hurry', 'plenty', 'time', 'stop', 'threaten', 'people']",0
6576,"['yuuuhh', 'plus', 'colin', 'prove', 'ugghhh', 'sahara', 'rolling', 'face', 'crying', 'with', 'eyes', 'loudly']",0
6577,"['curious', 'know', 'much', 'money', 'original', 'air', 'bud', 'make', 'justify', 'continuation', 'awful', 'sequel', 'spin-off']",0
6578,"['thought', 'peep', 'snap', 'home', 'lol', 'tone', 'raised', 'medium', 'skin', 'fist']",0
6579,"['inject', 'little', 'levity', 'person', 'tweeter', 'coke', 'rape', 'tweet', 'obviously', 'idiot']",0
6580,"['always', 'emotionalhedge', 'elate', 'start', 'mention', 'tame']",1
6581,"['producer', 'mix', 'master', 'song', 'the', 'tape', 'soon', 'free', 'download', 'notes', 'fire', 'hundred', 'dashing', 'away', 'musical', 'points']",1
6582,['shew'],0
6583,"['one', 'extra', 'mile', 'see', 'smile']",1
6584,"['logically', 'speak', 'bad', 'ever', 'felt', 'even', 'pass', 'still', 'joyous', 'occasion']",1
6585,"['never', 'say', 'fair', 'yous', 'think', 'completely', 'okay', 'bully', 'someone']",0
6586,"['friend', 'want', 'drinking', 'know', 'gon', 'say', 'social', 'run', 'life']",0
6587,"['classic', 'shirlie', 'bullshit', 'create', 'horrible', 'problem', 'discus', 'solve', 'pimp']",0
6588,"['swear', 'guy', 'friend', 'scar', 'cat', 'horror', 'movie', 'haunt', 'house', 'wwf']",0
6589,"['really', 'amazing', 'money', 'give']",0
6590,"['feel', 'like', 'appendix', 'purpose']",0
6591,"['saw', 'shirt', 'phrase', 'mind', 'dangerous', 'place', 'would', 'like', 'buy', 'italy', 'sell']",0
6592,"['lil', 'reminder', 'private', 'account', 'delight', 'shittalking', 'occasionally', 'nsf', 'stuff']",0
6593,"['literally', 'crack', 'see', 'post', 'year', 'ago', 'later', 'joy', 'face', 'tears', 'of', 'with']",0
6594,"['add', 'year', 'syrian', 'conflict', 'arm', 'rebel', 'army', 'would', 'think', 'iraq', 'sunk', 'kerry']",0
6595,['nightmare'],0
6596,"['follow', 'instagram']",0
6597,"['really', 'rock', 'jack', 'black', 'kevin', 'hart', 'kid', 'wwf']",0
6598,['horrible'],0
6599,"['cure', 'anxiety', 'intimate', 'relationship', 'christ', 'john']",1
6600,"['man', 'know', 'juggle', 'ball']",1
6601,"['say', 'rooney', 'shadow', 'former', 'self', 'want', 'offend', 'shadow']",0
6602,"['really', 'long', 'shock']",0
6603,"['little', 'sniffle', 'end', 'song', 'get', 'every', 'time']",1
6604,"['remember', 'train', 'sunday', 'frock', 'kessler']",0
6605,"['yes', 'people', 'really', 'lie', 'worse', 'thing', 'someone', 'nightmare', 'joy', 'face', 'tears', 'of', 'with']",0
6606,"['know', 'crazy', 'shock', 'joy', 'face', 'tears', 'of', 'with']",0
6607,"['penny', 'dreadful', 'temporary']",0
6608,"['fuck', 'boil', 'inside', 'gon', 'good', 'let']",0
6609,"['agree', 'tired', 'nonsense', 'soros', 'must', 'elate']",0
6610,"['worst', 'attend', 'worth', 'one', 'bad', 'con', 'last', 'year']",0
6611,"['lady', 'gentleman', 'after', 'tremendous', 'success', 'now', 'present', 'joy', 'face', 'tears', 'of', 'with']",1
6612,"['onus', 'act', 'group', 'find', 'safe', 'haven', 'type', 'support', 'cross', 'border', 'terror']",0
6613,"['try', 'imagine', 'first', 'response', 'president', 'trump', 'act', 'terror', 'think', 'terrorize']",0
6614,"['online', 'day', 'come', 'play', 'happy', 'happy', 'horny', 'playful', 'sweet', 'sour']",1
6615,"['truly', 'want', 'god', 'life', 'require', 'let', 'old', 'thing', 'allow', 'new', 'thing', 'flourish']",1
6616,"['cater', 'gen', 'ample', 'cost', 'will', 'reservation', 'support', 'sir', 'minimize', 'fee', 'but']",1
6617,"['cheerfully', 'defend', 'group', 'unchecked', 'arm', 'thug', 'show', 'history', 'racism', 'violence', 'lie']",0
6618,"['put', 'much', 'artefact', 'point', 'fury', 'cant', 'raid', 'literally', 'waste', 'month', 'life', 'thanks', 'blizzard']",0
6619,"['smile', 'people', 'see', 'happen', 'think', 'surprise']",1
6620,"['hesitate', 'unknown', 'actually', 'exist']",1
6621,"['cant', 'live', 'anymore', 'rollox', 'get', 'terminate']",0
6622,"['literally', 'guy', 'would', 'say', 'successful', 'guy', 'tell', 'ship', 'sail', 'kay', 'guy', 'first', 'work', 'sub', 'last', 'sunk']",0
6623,"['finally', 'tell', 'therapist', 'sexuality', 'last', 'frontier', 'sure']",0
6624,"['weather', 'breezy', 'man', 'life', 'always', 'easy']",1
6625,"['listen', 'provoke', 'make', 'cry']",0
6626,"['sometimes', 'take', 'know', 'happiness', 'appreciate', 'absence', 'value', 'presence']",1
6627,"['straight', 'people', 'canoodle', 'quad']",0
6628,"['guy', 'come', 'train', 'smell', 'like', 'mixture', 'damp', 'dog', 'old', 'sweat', 'sewage', 'work']",0
